,year,numcode,oilreserves_full,oilreserves,oilreserves_public,newdiscovery_aspo,imputedzero,aspo,wildcat,endowment,ecgrowth,country,incidence2COW,onset2COWCS,incidenceU,onsetUCS,Fearon_war,onset_FearonCS,Sambanis_war,onset_SambanisCS,coup,any_coup,periregular,no_transition,religion_fractionalization,ethnic_fractionalization,language_fractionalization,ETHPOL_reynal,ETHFRAC_reynal,RELPOL_reynal,RELFRAC_reynal,leg_british,rule_law96,crude1990P,smallregion,largeregion,out_regdisaster,asposmpl,zero_res,logoilres,logvaloilres,discoveryaspoPC,zero_disc,logdiscoveryaspo,valdisc,logvaldisc,oilpop_impute,logoilres_impute,logvaloilres_impute,logGDP_M,logpop_M,logpopdens,democracy,x_dem,logmilexgdpSIPRI,logmountain,logoutreg,unexpdisc_log,decade,wildcatsample,africa,asia,oceania,southam,dincidence2COW,d2incidence2COW,d3incidence2COW,d3_6incidence2COW,d7_10incidence2COW,d3yrsCOW,d5yrsCOW,dincidenceU,d2incidenceU,d3incidenceU,d3_6incidenceU,d7_10incidenceU,d3yrsU,d5yrsU,dcoup,d2coup,d3coup,d3_6coup,d7_10coup,d3yrsCOUP,d5yrsCOUP,dany_coup,d3_6any_coup,dSambanis_war,d3_6Sambanis_war,dFearon_war,d3_6Fearon_war,dmilexpSIPRI,d2milexpSIPRI,d3milexpSIPRI,d3_6milexpSIPRI,d7_10milexpSIPRI,d3yrsSIPRI,d5yrsSIPRI,Llogoilres,Llogvaloilres,LlogGDP_M,Lecgrowth,Llogpop_M,Llogpopdens,Ldemocracy,Lincidence2COW,LincidenceU,Lcrude1990P,milexgdpSIPRI_diff,popdens_diff,pop_M_diff,valoilres_diff,valoilres_binarize,valoilres_impute_diff,valoilres_impute_binarize,democracy_diff,wildcat_diff,out_regdisaster_diff,oilreserves_diff,crude1990P_diff,valdisc_diff,valdisc_binarize,oilpop_impute_diff,oilpop_impute_binarize
1257,1986.0,156,33.35384,33.35384,17.778938,0.7339,,1.0,43.0,60.0,0.051247314,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,42.88893,30,142,1401016.5,1.0,1e-05,-0.034652367,0.0029337725,0.0006879517,1e-05,-0.07281792,0.029505512,-0.03523178,0.03126561,-0.034652367,0.0029337725,0.073758855,0.13880165,0.04739559,0.0015,0.0057142857,,0.036216706,0.14152709,,6.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,,,,,,,,-0.03443717,0.0098022735,0.073259085,0.08832833,0.1386529,0.04724685,0.0015,1e-05,1e-05,83.42467,,0.0001488924,0.00014865398,-0.006845057,0.0,-0.006845057,0.0,0.0,-0.3943662,-0.91217864,-0.006623745,-0.4858963,0.030808806,0.0,-0.021289945,0.0
1258,1987.0,156,32.98965,32.98965,17.899857,0.61401,,1.0,34.0,60.0,0.08769393,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,52.863453,30,142,9206686.0,1.0,1e-05,-0.034922514,0.0047546066,0.0005664116,1e-05,-0.0747619,0.029942472,-0.035084773,0.030432275,-0.034922514,0.0047546066,0.07459946,0.138962,0.047555953,0.0015,0.0057142857,,0.036216706,0.1603544,,6.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,,,,,,,,-0.034652367,0.0029337725,0.073758855,0.051247314,0.13880165,0.04739559,0.0015,1e-05,1e-05,42.88893,,0.0001603365,0.0001604557,0.0018225908,0.0,0.0018225908,0.0,0.0,-0.2093023,5.571433,-0.010918975,0.23256636,0.01480937,0.0,-0.026653409,0.0
1259,1988.0,156,33.39415,33.39415,17.830025,1.38635,,1.0,59.0,60.0,0.053529516,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,41.082283,30,142,17710784.0,1.0,1e-05,-0.034961656,0.002194115,0.0012584535,1e-05,-0.06677872,0.05170014,-0.029622948,0.030313399,-0.034961656,0.002194115,0.07512092,0.13912301,0.04771696,0.0015,0.0057142857,,0.036216706,0.16689685,,6.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,,,,,,,,-0.034922514,0.0047546066,0.07459946,0.08769393,0.138962,0.047555953,0.0015,1e-05,1e-05,52.863453,,0.00016105175,0.00016105175,-0.0025572777,0.0,-0.0025572777,0.0,0.0,0.7352941,0.9236872,0.012261391,-0.2228604,0.72664905,1.0,-0.00390625,0.0
1260,1989.0,156,33.07053,33.07053,19.793291,0.68743,,1.0,46.0,60.0,0.002267393,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,47.868603,30,142,16283318.0,1.0,1e-05,-0.035212353,0.0034722448,0.00061451754,1e-05,-0.07394673,0.029416095,-0.035262134,0.029562892,-0.035212353,0.0034722448,0.07514357,0.13927633,0.04787028,0.0015,0.0057142857,0.9555114,0.036216706,0.16605651,,6.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,1.0,,,,,,,,-0.034961656,0.002194115,0.07512092,0.053529516,0.13912301,0.04771696,0.0015,1e-05,1e-05,41.082283,,0.00015330315,0.00015330315,0.0012788773,0.0,0.0012788773,0.0,0.0,-0.220339,-0.08059871,-0.00969094,0.16518843,-0.43102485,0.0,-0.02475822,0.0
1261,1990.0,156,32.745724,32.745724,19.99893,0.68526,,1.0,61.0,60.0,0.020032601,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,1.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,59.118404,30,142,16822100.0,1.0,1e-05,-0.035457786,0.0053376374,0.0006036549,1e-05,-0.07412508,0.035687115,-0.033329654,0.028846156,-0.035457786,0.0053376374,0.07534191,0.13942306,0.048017006,0.0015,0.0057142857,0.9555114,0.036216706,0.16638204,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0,1.0,-0.0800426,-0.03922063,-0.2623642,-0.2623642,-0.36772478,-0.12720913,-0.24627876,-0.035212353,0.0034722448,0.07514357,0.002267393,0.13927633,0.04787028,0.0015,1e-05,1e-05,47.868603,0.0,0.00014674664,0.00014674664,0.0018671751,0.0,0.0018671751,0.0,0.0,0.326087,0.03308797,-0.009821594,0.2350142,0.21318328,1.0,-0.024244487,0.0
1262,1991.0,156,32.183666,32.183666,19.746025,0.45994,,1.0,69.0,60.0,0.051446036,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,47.838238,30,142,8534958.0,1.0,1e-05,-0.03576736,0.0029108906,0.00039967673,1e-05,-0.078248546,0.01911983,-0.03957029,0.027966827,-0.03576736,0.0029108906,0.07584357,0.1395595,0.048153453,0.0015,0.0057142857,0.8754688,0.036216706,0.15959682,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.03922063,-0.2623642,-0.42488313,-0.42488313,-0.2623642,-0.24215597,-0.31524682,-0.035457786,0.0053376374,0.07534191,0.020032601,0.13942306,0.048017006,0.0015,1e-05,1e-05,59.118404,-0.19999957,0.00013649464,0.00013649464,-0.002423644,0.0,-0.002423644,0.0,0.0,0.1311475,-0.49263424,-0.01716429,-0.19080633,-0.46423715,0.0,-0.030483365,0.0
1263,1992.0,156,32.15641,32.15641,19.586191,1.00752,,1.0,69.0,60.0,0.083873145,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,44.8474,30,142,36582104.0,1.0,1e-05,-0.035898387,0.002134268,0.0008648463,1e-05,-0.07052959,0.03878611,-0.032496933,0.027602779,-0.035898387,0.002134268,0.07664898,0.13968205,0.048276003,0.0015,0.0057142857,0.91629076,0.036216706,0.17415069,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.18232161,-0.34484053,-0.34484053,-0.34484053,-0.13353151,-0.29066753,-0.32446164,-0.03576736,0.0029108906,0.07584357,0.051446036,0.1395595,0.048153453,0.0015,1e-05,1e-05,47.838238,0.099999905,0.00012254715,0.00012254715,-0.0007765293,0.0,-0.0007765293,0.0,0.0,0.0,3.2861495,-0.0008468628,-0.06251979,1.0285802,1.0,-0.013017178,0.0
1264,1993.0,156,32.04183,32.04183,20.206451,0.9468,,1.0,74.0,60.0,0.084255,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,38.258446,30,142,22324516.0,1.0,1e-05,-0.036049046,0.00039459683,0.00080343505,1e-05,-0.071266145,0.030738177,-0.034822498,0.027190037,-0.036049046,0.00039459683,0.07745791,0.13979702,0.048390966,0.0015,0.0057142857,0.6931472,0.036216706,0.16921195,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.3856625,-0.3856625,-0.3856625,-0.32850415,-0.17435348,-0.3856625,-0.39778745,-0.035898387,0.002134268,0.07664898,0.083873145,0.13968205,0.048276003,0.0015,1e-05,1e-05,44.8474,-0.50000024,0.000114798546,0.000114917755,-0.0017380714,0.0,-0.0017380714,0.0,0.0,0.07246375,-0.38974214,-0.0035632849,-0.14691943,-0.20749521,0.0,-0.014952898,0.0
1265,1994.0,156,31.355972,31.355972,20.11788,0.39491,,1.0,32.0,60.0,0.08773929,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,34.7666,30,142,39341284.0,1.0,1e-05,-0.036378447,-0.0008918748,0.0003313462,1e-05,-0.08012347,0.011519781,-0.044636894,0.026308987,-0.036378447,-0.0008918748,0.07829893,0.13991004,0.04850399,0.0015,0.0057142857,0.53062826,0.036216706,0.17487785,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.16251892,-0.16251892,-0.22314355,-0.10536057,,-0.1827271,-0.16321218,-0.036049046,0.00039459683,0.07745791,0.084255,0.13979702,0.048390966,0.0015,1e-05,1e-05,38.258446,-0.29999983,0.000113129616,0.00011301041,-0.0012856126,0.0,-0.0012856126,0.0,0.0,-0.5675676,0.7622458,-0.021405041,-0.09126991,-0.6252289,0.0,-0.03240341,0.0
1266,1995.0,156,31.193567,31.193567,20.166374,0.93515,,1.0,44.0,60.0,0.13871644,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,36.360706,30,142,20593400.0,1.0,1e-05,-0.036539026,-0.0006041388,0.0007761515,1e-05,-0.07161163,0.028221415,-0.03567674,0.025889894,-0.036539026,-0.0006041388,0.07959795,0.1400187,0.048612643,0.0015,0.0057142857,0.53062826,0.036216706,0.16840482,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.06062463,1e-05,0.16251892,,-0.02020818,0.010738432,-0.036378447,-0.0008918748,0.07829893,0.08773929,0.13991004,0.04850399,0.0015,1e-05,1e-05,34.7666,0.0,0.00010871887,0.00010871887,0.00028777122,0.0,0.00028777122,0.0,0.0,0.375,-0.4765448,-0.005179405,0.04585159,1.4498222,1.0,-0.01592964,0.0
1267,1996.0,156,31.056904,31.056904,20.211027,1.00524,,1.0,51.0,60.0,0.009954272,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,42.904114,30,142,7329288.0,1.0,1e-05,-0.036687747,0.00090192934,0.0008256252,1e-05,-0.0709937,0.035422716,-0.03340402,0.025507703,-0.036687747,0.00090192934,0.079697,0.14012352,0.048717458,0.0015,0.0057142857,0.53062826,0.036216706,0.15807389,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1.0,-0.06062463,1e-05,0.05715835,0.21130902,,-0.001155436,0.043242216,-0.036539026,-0.0006041388,0.07959795,0.13871644,0.1400187,0.048612643,0.0015,1e-05,1e-05,36.360706,0.0,0.000104784966,0.000104784966,0.001507163,0.0,0.001507163,0.0,0.0,0.15909088,-0.6440953,-0.00438112,0.17995822,0.25517154,1.0,-0.014762163,0.0
1268,1997.0,156,30.434566,30.434566,20.499142,0.54161,,1.0,52.0,60.0,0.041964747,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,38.744267,30,142,14100009.0,1.0,1e-05,-0.036992513,-0.00042268643,0.0004403065,1e-05,-0.077280395,0.017059352,-0.04071057,0.02474204,-0.036992513,-0.00042268643,0.08010808,0.14022586,0.048819803,0.0015,0.0057142857,0.47000363,0.036216706,0.16461685,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1.0,1e-05,0.05715835,0.05715835,0.21130902,,0.038105547,0.09762895,-0.036687747,0.00090192934,0.079697,0.009954272,0.14012352,0.048717458,0.0015,1e-05,1e-05,42.904114,-0.10000026,0.00010228157,0.00010240078,-0.0013236403,0.0,-0.0013236403,0.0,0.0,0.019607902,0.92378974,-0.020038605,-0.09695685,-0.5184064,0.0,-0.0300169,0.0
1269,1998.0,156,29.893822,29.893822,20.699528,0.62722,,1.0,80.0,60.0,-0.0066891457,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0,,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,25.414537,30,142,15026150.0,1.0,1e-05,-0.03726774,-0.0049145273,0.00050503446,1e-05,-0.07590884,0.012835218,-0.043555625,0.02407036,-0.03726774,-0.0049145273,0.08004096,0.1403218,0.04891576,0.0015,0.0057142857,0.53062826,0.036216706,0.16525303,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1.0,-1.0,0.11778298,0.11778298,0.22314355,,,0.15290317,0.20051536,-0.036992513,-0.00042268643,0.08010808,0.041964747,0.14022586,0.048819803,0.0015,1e-05,1e-05,38.744267,0.10000026,9.596348e-05,9.584427e-05,-0.004481852,0.0,-0.004481852,0.0,0.0,0.53846157,0.06568372,-0.01776743,-0.3440439,-0.24761403,0.0,-0.027147353,0.0
1270,1999.0,156,29.73376,29.73376,19.55595,1.01688,,1.0,55.0,60.0,0.05647489,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,35.13097,30,142,32145576.0,1.0,1e-05,-0.037408013,-0.0018171824,0.00081172795,1e-05,-0.07116345,0.02851679,-0.035572622,0.023735076,-0.037408013,-0.0018171824,0.08059034,0.1404084,0.049002342,0.0015,0.0057142857,0.5877866,0.036216706,0.17285785,,7.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-1.0,-1.0,0.05715835,0.16251892,0.21130902,,,0.1436621,,-0.03726774,-0.0049145273,0.08004096,-0.0066891457,0.1403218,0.04891576,0.0015,1e-05,1e-05,25.414537,0.099999785,8.678436e-05,8.666515e-05,0.0031021833,0.0,0.0031021833,0.0,0.0,-0.3125,1.1393089,-0.0053542852,0.3823179,1.2217612,1.0,-0.013929307,0.0
1271,2000.0,156,29.246355,29.246355,19.59515,0.69421,,1.0,67.0,60.0,0.0817877,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,53.895824,30,142,14954477.0,1.0,1e-05,-0.03765209,0.0022184395,0.00054980617,1e-05,-0.07505945,0.029632257,-0.035188917,0.02316277,-0.03765209,0.0022184395,0.08137649,0.1404872,0.04908114,0.0015,0.0057142857,0.5877866,0.036216706,0.16520521,,8.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10536057,0.15415066,0.15415066,,,0.1378873,,-0.037408013,-0.0018171824,0.08059034,0.05647489,0.1404084,0.049002342,0.0015,1e-05,1e-05,35.13097,0.0,7.867813e-05,7.879734e-05,0.0040438175,0.0,0.0040438175,0.0,0.0,0.21818185,-0.53478897,-0.01639235,0.53414,0.039116144,0.0,-0.024112284,0.0
1272,2001.0,156,28.90103,28.90103,19.70575,0.85797,,1.0,93.0,60.0,0.0988246,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,44.953674,30,142,9317972.0,1.0,1e-05,-0.037843507,0.0002128192,0.00067458424,1e-05,-0.07301414,0.03032504,-0.034957815,0.022723615,-0.037843507,0.0002128192,0.0823189,0.14055984,0.049153775,0.0015,0.0057142857,0.6931472,0.036216706,0.16047455,,8.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,0.15415066,0.15415066,,,,,,-0.03765209,0.0022184395,0.08137649,0.0817877,0.1404872,0.04908114,0.0015,1e-05,1e-05,53.895824,0.20000005,7.259846e-05,7.259846e-05,-0.002003491,0.0,-0.002003491,0.0,0.0,0.38805974,-0.37691087,-0.011807442,-0.16591543,0.023379326,0.0,-0.018959463,0.0
1273,2002.0,156,28.396719,28.396719,19.75435,0.73877,,1.0,68.0,60.0,0.116579436,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,45.302856,30,142,23045184.0,1.0,1e-05,-0.03808654,4.7158588e-05,0.0005769838,1e-05,-0.07457697,0.026139013,-0.036443263,0.022178005,-0.03808654,4.7158588e-05,0.0834216,0.14062683,0.049220778,0.0015,0.0057142857,0.7419373,0.036216706,0.16952968,,8.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,1e-05,1e-05,1e-05,,1e-05,1e-05,0.048790097,,,,,,,-0.037843507,0.0002128192,0.0823189,0.0988246,0.14055984,0.049153775,0.0015,1e-05,1e-05,44.953674,0.099999905,6.711483e-05,6.699562e-05,-0.00016564131,0.0,-0.00016564131,0.0,0.0,-0.2688172,1.4731975,-0.017449558,0.007767558,-0.13803864,0.0,-0.024010718,0.0
1274,2003.0,156,28.01283,28.01283,16.86285,0.86547,,1.0,148.0,60.0,0.14431183,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,51.041622,30,142,19695820.0,1.0,1e-05,-0.03828494,0.0010414766,0.00067174016,1e-05,-0.07305639,0.034286708,-0.033729974,0.02174234,-0.03828494,0.0010414766,0.08476964,0.14068912,0.04928306,0.0015,0.0057142857,0.7419373,0.036216706,0.16795917,,8.0,1.0,1e-05,1.0,1e-05,1e-05,1e-05,1e-05,,,,,,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,1e-05,1e-05,,,1e-05,1e-05,1e-05,,1e-05,,1e-05,,,,,,,,,-0.03808654,4.7158588e-05,0.0834216,0.116579436,0.14062683,0.049220778,0.0015,1e-05,1e-05,45.302856,0.0,6.234646e-05,6.234646e-05,0.0009948015,0.0,0.0009948015,0.0,0.0,1.1764705,-0.14533901,-0.013518751,0.1266756,0.3117063,1.0,-0.019644022,0.0
1275,2004.0,156,9125008.0,,16.89035,,,,,60.0,0.0761768,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,65.98064,30,142,42349468.0,1.0,,,,,,,,,0.021648835,-0.038328037,0.0035655769,0.08550378,0.14074852,0.049342457,0.0015,0.0057142857,,0.036216706,0.17561467,,8.0,,1e-05,1.0,1e-05,1e-05,1e-05,,,,,,,1e-05,1e-05,1e-05,,,1e-05,,1e-05,1e-05,1e-05,,,1e-05,,1e-05,,1e-05,,1e-05,,,,,,,,,-0.03828494,0.0010414766,0.08476964,0.14431183,0.14068912,0.04928306,0.0015,1e-05,1e-05,51.041622,,5.9366226e-05,5.9366226e-05,0.0,0.0,0.002527237,0.0,0.0,0.0,1.1501753,0.0,0.292683,0.0,0.0,-0.0043005943,0.0
1276,2005.0,156,9125008.0,,16.91865,,,,,60.0,0.07867808,CHINA,1.0000000000000003e-05,0.0,1e-05,0.0,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,1.0000000000000003e-05,1e-05,,,0.006643,0.001538,0.001327,0.6613016,0.598569,0.81919587,0.67076766,1e-05,-0.25147867,90.92454,30,142,124261850.0,1.0,,,,,,,,,0.021558907,-0.038369663,0.0067306366,0.086261146,0.14080732,0.04940127,0.0015,0.0057142857,,0.036216706,0.18637902,,8.0,,1e-05,1.0,1e-05,1e-05,,,,,,,,1e-05,1e-05,1e-05,,,1e-05,,1e-05,1e-05,1e-05,,,1e-05,,1e-05,,1e-05,,1e-05,,,,,,,,,,,0.08550378,0.0761768,0.14074852,0.049342457,0.0015,1e-05,1e-05,65.98064,,5.877018e-05,5.877018e-05,0.0,0.0,0.0031701326,0.0,0.0,0.0,1.934201,0.0,0.37804878,0.0,0.0,-0.004153967,0.0
