,onset2COWCS,onsetUCS,coup,periregular,numcode,year,ecgrowth,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,no_transition,popdens_diff,pop_maddison_diff,democracy_diff,wildcat_diff,out_regdisaster_diff,valoilres_diff,valoilres_binarize,valoilres_public_diff,valoilres_public_binarize,oilpop_diff,oilpop_binarize,valoilres_impute_diff,valoilres_impute_binarize,oilpop_impute_diff,oilpop_impute_binarize,milexp_pergdpSIPRI_diff
7418,1e-05,,1.0000000000000003e-05,,360,1987.0,0.030791707,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00017750263,0.017921789160529222,0.0,-0.21739131,5.571433,0.19796717,1.0,0.19702685,1.0,-0.028070867,0.0,0.19796717,1.0,-0.028070867,0.0,
7419,1e-05,,1.0000000000000003e-05,,360,1988.0,0.038674094,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00017797947,0.0179451518024063,0.0,0.70370376,0.9236872,-0.23037666,0.0,-0.2321474,0.0,-0.009671688,0.0,-0.23037666,0.0,-0.009671688,0.0,
7420,1e-05,,1.0000000000000003e-05,,360,1989.0,0.070697226,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00017821789,0.017980234960976116,0.0,-0.26086956,-0.08059871,0.14183462,1.0,-0.12088835,0.0,-0.020043015,0.0,0.14183462,1.0,-0.020043015,0.0,-0.20000005
7421,1e-05,,1.0000000000000003e-05,,360,1990.0,0.06963868,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.0001784563,0.01800371465377615,0.0,0.2205882,0.03308797,0.17749572,1.0,0.23595822,1.0,-0.046573043,0.0,0.17749572,1.0,-0.046573043,0.0,0.0
7422,1e-05,,1.0000000000000003e-05,,360,1991.0,0.03499538,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00016438961,0.01658639096367276,0.0,0.20481932,-0.49263424,-0.22483903,0.0,-0.00850451,0.0,-0.042057574,0.0,-0.22483903,0.0,-0.042057574,0.0,-0.099999905
7423,1e-05,,1.0000000000000003e-05,,360,1992.0,0.09126152,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00016498566,0.016618418272648983,0.0,-0.100000024,3.2861495,-0.104733765,0.0,-0.33774382,0.0,-0.045029163,0.0,-0.104733765,0.0,-0.045029163,0.0,0.0
7424,1e-05,1e-05,1.0000000000000003e-05,,360,1993.0,0.05413801,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00016510487,0.01665061538530277,0.0,-0.13333333,-0.38974214,-0.18296921,0.0,-0.24586052,0.0,-0.042258322,0.0,-0.18296921,0.0,-0.042258322,0.0,-0.100000024
7425,1e-05,1e-05,1.0000000000000003e-05,,360,1994.0,0.058403805,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00016534328,0.01667206399503751,0.0,-0.35897434,0.7622458,-0.1314246,0.0,-0.12144184,0.0,-0.044187784,0.0,-0.1314246,0.0,-0.044187784,0.0,0.0
7426,1e-05,1e-05,1.0000000000000003e-05,,360,1995.0,0.06321608,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00016582012,0.01670968917589777,0.0,0.13999999,-0.4765448,-0.0034495592,0.0,0.02866304,0.0,-0.047139764,0.0,-0.0034495592,0.0,-0.047139764,0.0,0.0
7427,1e-05,1e-05,1.0000000000000003e-05,,360,1996.0,0.06383982,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00011265278,0.011330656788020477,0.0,0.21052635,-0.6440953,0.16789424,1.0,0.073246,0.0,-0.010223925,0.0,0.16789424,1.0,-0.010223925,0.0,0.0
7428,1e-05,1.0,1.0000000000000003e-05,,360,1997.0,0.03340838,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.0001128912,0.011353565947711086,0.0,0.18840575,0.92378974,-0.13460046,0.0,-0.111349106,0.0,-0.041685283,0.0,-0.13460046,0.0,-0.041685283,0.0,-0.30000007
7429,1e-05,,1.0000000000000003e-05,,360,1998.0,-0.14355145,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.0001128912,0.011361025574975425,0.6666666,-0.24390244,0.06568372,-0.35457373,0.0,-0.33626735,0.0,-0.016052663,0.0,-0.35457373,0.0,-0.016052663,0.0,-0.19999993
7430,1e-05,,1.0000000000000003e-05,,360,1999.0,-0.0077679683,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.000113248825,0.011383633208984056,2.2000003,-0.14516127,1.1393089,0.32403386,1.0,0.38031864,1.0,-0.04216391,0.0,0.32403386,1.0,-0.04216391,0.0,-0.20000005
7431,1e-05,,1.0000000000000003e-05,,360,2000.0,0.041031662,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,6.747246e-05,0.006762965168095159,0.0,0.509434,-0.53478897,0.4876833,1.0,0.5118588,1.0,-0.030281901,0.0,0.4876833,1.0,-0.030281901,0.0,0.100000024
7432,1e-05,,1.0000000000000003e-05,,360,2001.0,0.02495668,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00012922287,0.01300836342250511,0.0,-0.087499976,-0.37691087,-0.15033644,0.0,-0.17825669,0.0,0.01867795,0.0,-0.15033644,0.0,0.01867795,0.0,0.0
7433,1e-05,,1.0000000000000003e-05,,360,2002.0,0.029140359,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00012934208,0.013027870654729101,0.0,-0.34246576,1.4731975,-0.018725753,0.0,-0.04069394,0.0,-0.026289225,0.0,-0.018725753,0.0,-0.026289225,0.0,0.0
7434,1e-05,,1.0000000000000003e-05,,360,2003.0,0.03645065,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.0001296997,0.013047598080774492,0.0,-0.020833313,-0.14533901,0.095959306,0.0,0.11330867,1.0,-0.027262688,0.0,0.095959306,0.0,-0.027262688,0.0,0.29999995
7435,1e-05,,1.0000000000000003e-05,,360,2004.0,0.03538628,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00012981892,0.01306741307453474,0.12499988,0.0,1.1501753,0.0,0.0,0.18027544,1.0,0.0,0.0,0.18027556,1.0,-0.0869568,0.0,
7436,1e-05,,1.0000000000000003e-05,,360,2005.0,0.04334526,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00013017654,0.013087262641348518,0.0,0.0,1.934201,0.0,0.0,0.34362173,1.0,0.0,0.0,0.43485022,1.0,0.041218758,0.0,
7437,,1e-05,1.0000000000000003e-05,,360,2006.0,0.04135125,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00013005733,0.013107238975861968,0.0,0.0,-0.955255,0.0,0.0,0.11433613,1.0,0.0,0.0,0.08650684,0.0,-0.06129694,0.0,
7438,,1e-05,1.0000000000000003e-05,,360,2007.0,0.04922668,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00013041496,0.013127356917707722,0.0,0.0,2.7137666,0.0,0.0,0.019479632,0.0,0.0,0.0,-0.040302217,0.0,-0.11179906,0.0,
7439,,1e-05,1.0000000000000003e-05,,360,2008.0,0.047231004,0.023513753,0.007351,0.00234,0.0076800003,1e-05,,0.00013065338,0.013147490136843798,0.0,0.0,1.1023254,0.0,0.0,0.25068486,1.0,0.0,0.0,0.37786162,1.0,0.06492448,0.0,
7440,1e-05,,,,364,1929.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,,,,,,,,,,,,,,,,
7441,1e-05,,,1e-05,364,1930.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,,,-1.0,,,,,,,,,,,
7442,1e-05,,,1e-05,364,1931.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,-0.5,0.0,,,,,,,,,,,
7443,1e-05,,,0.5,364,1932.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,0.0,,,,,,,,,,,
7444,1e-05,,,0.5,364,1933.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,-0.99999,35661275000.0,,,,,,,,,,,
7445,1e-05,,,0.6666667,364,1934.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,-1.0,,,,,,,,,,,
7446,1e-05,,,0.6666667,364,1935.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,-0.3333333,99999.0,5021767700.0,,,,,,,,,,,
7447,1e-05,,,0.6666667,364,1936.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,1.0,2.4302065,,,,,,,,,,,
7448,1e-05,,,0.6666667,364,1937.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,-0.5,19.635569,,,,,,,,,,,
7449,1e-05,,,0.6666667,364,1938.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,-0.33037198,,,,,,,,,,,
7450,1e-05,,,0.6666667,364,1939.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,2.0969815,,,,,,,,,,,
7451,1e-05,,,0.6666667,364,1940.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,-0.99999,-0.9527984,,,,,,,,,,,
7452,1e-05,,,0.6666667,364,1941.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,3.4999995,0.0,-1.0,,,,,,,,,,,
7453,1e-05,,,1.0,364,1942.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,20982040000.0,,,,,,,,,,,
7454,1e-05,,,1.0,364,1943.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,32.115585,,,,,,,,,,,
7455,1e-05,,,1.0,364,1944.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,-0.9051389,,,,,,,,,,,
7456,1e-05,,,1.0,364,1945.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,-1.0,,,,,,,,,,,
7457,1e-05,1.0,1.0000000000000003e-05,1.0,364,1946.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,15993406000.0,,,,,,,,,,,
7458,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1947.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,99999.0,2.5053763,,,,,,,,,,,
7459,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1948.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,-0.77443063,,,,,,,,,,,
7460,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1949.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,1.0,4.4615974,,,,,,,,,,,
7461,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1950.0,,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,,,0.0,0.0,0.38964343,,,,,,,,,,,
7462,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1951.0,-0.026746197,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00027132034,0.027493246392981563,0.0,0.0,5.573304,-0.10504699,0.0,,,-0.03400886,0.0,-0.10504699,0.0,-0.03400886,0.0,
7463,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1952.0,-0.026673643,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00027036667,0.02740465639066625,0.0,-0.999995,-0.9432143,-0.047899246,0.0,,,-0.027216434,0.0,-0.047899246,0.0,-0.027216434,0.0,
7464,1e-05,1e-05,2.0,1.0,364,1953.0,-0.025388826,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00026726723,0.02707159898163658,-0.3333333,0.0,9.746074,0.09011471,0.0,0.09067643,0.0,-0.026859522,0.0,0.09011471,0.0,-0.026859522,0.0,
7465,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1954.0,-0.026422657,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00026774406,0.027139746445778545,-0.5,199999.0,-0.064802766,-0.032351613,0.0,-0.031457365,0.0,-0.027321517,0.0,-0.032351613,0.0,-0.027321517,0.0,
7466,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1955.0,-0.026724115,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00027108192,0.027457851299216296,-0.99333334,-0.999995,0.032425046,-0.029648721,0.0,-0.02292955,0.0,-0.033417106,0.0,-0.029648721,0.0,-0.033417106,0.0,
7467,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1956.0,0.059626225,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00027251244,0.027624228675997786,0.0,99999.0,-1.0,-0.051228464,0.0,0.726671,1.0,-0.03752339,0.0,-0.051228464,0.0,-0.03752339,0.0,
7468,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1957.0,0.10848597,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00027692318,0.028069060889617248,0.0,1.0,70911930000.0,-0.090500474,0.0,0.026842594,0.0,-0.042731345,0.0,-0.090500474,0.0,-0.042731345,0.0,
7469,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1958.0,0.08549386,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00028252602,0.02865920164238167,0.0,0.0,-0.94414157,1.1856699,1.0,0.105744004,1.0,1.0496855,1.0,1.1856699,1.0,1.0496855,1.0,
7470,1e-05,1e-05,1.0000000000000003e-05,1e-05,364,1959.0,0.05505828,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1.0,0.00028717518,0.029129799140097834,0.0,1.0,3.4544406,-0.04646188,0.0,-0.007031858,0.0,-0.03773099,0.0,-0.04646188,0.0,-0.03773099,0.0,
7471,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1960.0,0.065630496,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028979778,0.029394909106109646,0.0,-0.25,19.129662,-0.115401685,0.0,-0.07345331,0.0,-0.016326666,0.0,-0.115401685,0.0,-0.016326666,0.0,
7472,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1961.0,0.05378633,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028967857,0.02938172742077927,0.0,2.0,-0.5705621,0.08459365,0.0,-0.08859676,0.0,0.15605903,1.0,0.08459365,0.0,0.15605903,1.0,
7473,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1962.0,-0.009760161,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.0002913475,0.029570598097990786,0.0,-0.111111104,1.7873008,0.0040118694,0.0,-0.039262354,0.0,0.015027642,0.0,0.0040118694,0.0,0.015027642,0.0,
7474,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1963.0,0.07812453,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00029170513,0.02958758626163327,0.0,-0.25,-0.2536779,0.050056458,0.0,0.014693379,0.0,0.062547326,0.0,0.050056458,0.0,0.062547326,0.0,
7475,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1964.0,0.041248493,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00029563904,0.030003030332230063,0.0,0.0,1.4555733,0.38989198,1.0,-0.042987585,0.0,0.41001904,1.0,0.38989198,1.0,0.41001904,1.0,
7476,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1965.0,0.08985123,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.0002975464,0.030192502598296755,0.0,0.5,-0.01888156,-0.006769836,0.0,-0.019113362,0.0,0.009472609,0.0,-0.006769836,0.0,0.009472609,0.0,
7477,1e-05,1.0,1.0000000000000003e-05,1.0,364,1966.0,0.06784008,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00029981136,0.030419435345988344,0.0,0.88888884,0.1601255,-0.02572316,0.0,-0.006843388,0.0,0.0021368265,0.0,-0.02572316,0.0,0.0021368265,0.0,
7478,1e-05,,1.0000000000000003e-05,1.0,364,1967.0,0.08046212,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00029468536,0.029901432206997258,0.0,0.11764705,-0.80267143,-0.05203563,0.0,0.043139935,0.0,-0.024974346,0.0,-0.05203563,0.0,-0.024974346,0.0,
7479,1e-05,,1.0000000000000003e-05,1.0,364,1968.0,0.11767579,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028932095,0.029364514043535683,0.0,0.0,-0.3681205,-0.048710167,0.0,-0.07645869,0.0,-0.008394003,0.0,-0.048710167,0.0,-0.008394003,0.0,
7480,1e-05,1e-05,1.0000000000000003e-05,1.0,364,1969.0,0.09774292,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028657913,0.029067898767476397,0.0,-0.31578946,4.687434,-0.083096266,0.0,0.13755524,1.0,-0.034334064,0.0,-0.083096266,0.0,-0.034334064,0.0,
7481,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1970.0,0.07480622,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028395653,0.028808047651240898,0.0,0.07692313,0.09097028,-0.096780956,0.0,-0.06547147,0.0,-0.04316944,0.0,-0.096780956,0.0,-0.04316944,0.0,
7482,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1971.0,0.09261689,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028157234,0.02854668902946944,0.0,-0.28571427,-0.5997467,0.3816998,1.0,0.4751743,1.0,0.15899539,1.0,0.3816998,1.0,0.15899539,1.0,
7483,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1972.0,0.13039507,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028061867,0.028452250835007575,0.0,-0.100000024,1.6373105,0.030754209,0.0,-0.17247808,0.0,-0.03974545,0.0,0.030754209,0.0,-0.03974545,0.0,
7484,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1973.0,0.05575708,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.0002810955,0.02850671442208652,0.0,1.0,-0.5559882,0.20802617,1.0,0.42249274,1.0,-0.032970786,0.0,0.20802617,1.0,-0.032970786,0.0,
7485,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1974.0,0.057794876,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00028693676,0.029106087442135387,0.0,0.111111164,0.86284983,2.0392084,1.0,1.8455784,1.0,-0.041995287,0.0,2.0392084,1.0,-0.041995287,0.0,
7486,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1975.0,0.018139837,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.0002926588,0.029694189082923872,0.0,0.049999952,-0.6306447,-0.12847304,0.0,-0.025601268,0.0,-0.044504702,0.0,-0.12847304,0.0,-0.044504702,0.0,
7487,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1976.0,0.13749897,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00029444695,0.029878450251569433,0.0,-0.09523809,3.9213195,-0.002867937,0.0,-0.004232049,0.0,-0.049779654,0.0,-0.002867937,0.0,-0.049779654,0.0,
7488,1e-05,1e-05,1.0000000000000003e-05,0.33333334,364,1977.0,-0.043231525,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00031352043,0.03184434425874372,0.0,-0.2631579,-0.5395608,-0.029396951,0.0,-0.03397721,0.0,-0.04891157,0.0,-0.029396951,0.0,-0.04891157,0.0,
7489,1.0,1e-05,1.0000000000000003e-05,0.25,364,1978.0,-0.14657092,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00032281876,0.032810820552844566,0.0,-0.0714286,-0.36838174,-0.10921633,0.0,-0.10732007,0.0,-0.049161315,0.0,-0.10921633,0.0,-0.049161315,0.0,
7490,,1.0,1.0000000000000003e-05,0.25,364,1979.0,-0.118371814,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00035750866,0.03638480498885466,499.0,-0.6153846,0.8807051,0.9292532,1.0,0.85929894,1.0,-0.047249198,0.0,0.9292532,1.0,-0.047249198,0.0,
7491,1e-05,,2.0,1e-05,364,1980.0,-0.17509998,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00040984154,0.04184142576167571,-0.19999993,-0.8,6.337178,-0.015205026,0.0,-0.028906465,0.0,-0.040674686,0.0,-0.015205026,0.0,-0.040674686,0.0,
7492,1.0,,1.0000000000000003e-05,1e-05,364,1981.0,-0.07069962,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00042700768,0.04361932435008731,-0.25,-0.99999,-0.95157707,-0.15699911,0.0,-0.16555643,0.0,-0.04675293,0.0,-0.15699911,0.0,-0.04675293,0.0,
7493,,,1.0,1e-05,364,1982.0,0.11031166,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00041532516,0.04238696330302849,-0.3333333,99999.0,1.7039015,-0.17813772,0.0,-0.18069667,0.0,-0.049196243,0.0,-0.17813772,0.0,-0.049196243,0.0,
7494,1e-05,,1.0000000000000003e-05,1e-05,364,1983.0,0.08767798,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.0003992319,0.04072812900437972,0.0,-0.99999,1.060086,-0.17594278,0.0,-0.18468028,0.0,-0.05100715,0.0,-0.17594278,0.0,-0.05100715,0.0,
7495,1e-05,,1.0,1e-05,364,1984.0,-0.022117307,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,1e-05,0.00039052963,0.03981947080548465,0.0,0.0,-0.45474362,-0.11139327,0.0,-0.107667744,0.0,-0.04829514,0.0,-0.11139327,0.0,-0.04829514,0.0,
7496,1e-05,,1.0000000000000003e-05,,364,1985.0,-0.014196179,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00038075447,0.03879086677402843,0.0,0.0,1.4823511,-0.119751036,0.0,-0.12914193,0.0,-0.047985554,0.0,-0.119751036,0.0,-0.047985554,0.0,
7497,1e-05,,1.0000000000000003e-05,,364,1986.0,-0.12684566,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00037002563,0.03770581251723848,0.0,0.0,-0.91217864,-0.50896585,0.0,-0.3514055,0.0,-0.044873297,0.0,-0.50896585,0.0,-0.044873297,0.0,
7498,1e-05,,1.0000000000000003e-05,,364,1987.0,-0.04528364,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00031101704,0.03158456275321764,0.0,0.0,5.571433,0.1809783,1.0,0.20267284,1.0,-0.041854143,0.0,0.1809783,1.0,-0.041854143,0.0,
7499,1e-05,,1.0000000000000003e-05,,364,1988.0,-0.08102767,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00026595592,0.026937751288241385,0.0,299999.0,0.9236872,-0.25120044,0.0,-0.00792855,0.0,-0.036467195,0.0,-0.25120044,0.0,-0.036467195,0.0,
7500,1e-05,1e-05,1.0000000000000003e-05,,364,1989.0,0.010112648,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.0002757311,0.027964280017819254,0.0,-0.6666666,-0.08059871,0.11666119,1.0,0.13349128,1.0,-0.041647553,0.0,0.11666119,1.0,-0.041647553,0.0,
7501,1e-05,1.0,1.0000000000000003e-05,,364,1990.0,0.059990935,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00039422512,0.04018769160435576,0.0,0.0,0.03308797,0.16746521,1.0,0.18729925,1.0,-0.05469489,0.0,0.16746521,1.0,-0.05469489,0.0,-0.4000001
7502,1e-05,,1.0000000000000003e-05,,364,1991.0,0.06615053,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.0003669262,0.03737318188479444,0.0,0.0,-0.49263424,-0.026952803,0.0,-0.2199589,0.0,0.20248985,1.0,-0.026952803,0.0,0.20248985,1.0,-0.29999995
7503,1e-05,,1.0000000000000003e-05,,364,1992.0,0.039520558,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,0.00020420551,0.020628299888088453,0.0,1.0,3.2861495,-0.09422594,0.0,-0.08141816,0.0,-0.03382057,0.0,-0.09422594,0.0,-0.03382057,0.0,-0.30000007
7504,1e-05,,1.0000000000000003e-05,,364,1993.0,0.018422093,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,2.527237e-05,0.0025274389662324204,0.0,-0.5,-0.38974214,-0.15487051,0.0,-0.14907008,0.0,-0.0093204975,0.0,-0.15487051,0.0,-0.0093204975,0.0,0.100000024
7505,1e-05,1e-05,1.0000000000000003e-05,,364,1994.0,0.022489937,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,4.887581e-06,0.0004984856452889819,0.0,1.0,0.7622458,-0.105223835,0.0,-0.0846802,0.0,-0.015355408,0.0,-0.105223835,0.0,-0.015355408,0.0,0.9000001
7506,1e-05,1e-05,1.0000000000000003e-05,,364,1995.0,0.022802543,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,9.918213e-05,0.009971171559920222,0.0,0.0,-0.4765448,0.020477891,0.0,0.0122329,0.0,-0.024261236,0.0,0.020477891,0.0,-0.024261236,0.0,-0.60000014
7507,1e-05,1.0,1.0000000000000003e-05,,364,1996.0,0.047315534,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,9.202957e-05,0.009246826448417123,0.0,-0.5,-0.6440953,0.15025842,1.0,0.15540779,1.0,-0.025170207,0.0,0.15025842,1.0,-0.025170207,0.0,0.100000024
7508,1e-05,,1.0000000000000003e-05,,364,1997.0,0.04039462,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,9.202957e-05,0.009231898011011763,2.25,0.0,0.92378974,-0.11976957,0.0,-0.081462085,0.0,-0.025262058,0.0,-0.11976957,0.0,-0.025262058,0.0,0.19999993
7509,1e-05,1e-05,1.0000000000000003e-05,,364,1998.0,0.009782681,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,8.094311e-05,0.008137971929590426,0.0,2.0,0.06568372,-0.36002135,0.0,-0.34548277,0.0,-0.024357498,0.0,-0.36002135,0.0,-0.024357498,0.0,0.3000002
7510,1e-05,1.0,1.0000000000000003e-05,,364,1999.0,0.01217207,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,6.735325e-05,0.006746875627043236,0.0,0.6666666,1.1393089,0.46403754,1.0,0.34437215,1.0,0.059117913,0.0,0.46403754,1.0,0.059117913,0.0,0.5999999
7511,1e-05,,1.0000000000000003e-05,,364,2000.0,0.043707196,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,6.9618225e-05,0.006986822844778917,0.0,-0.39999998,-0.53478897,0.5083406,1.0,0.57708454,1.0,-0.016816854,0.0,0.5083406,1.0,-0.016816854,0.0,0.79999995
7512,1e-05,,1.0000000000000003e-05,,364,2001.0,0.029238723,0.0364545,0.0066839997,0.0011519999,0.0074620005,1e-05,,7.522106e-05,0.007540335497948414,0.0,0.6666666,-0.37691087,-0.16957271,0.0,-0.17412627,0.0,-0.004384756,0.0,-0.16957271,0.0,-0.004384756,0.0,0.20000005
