y,t,g,Q
0.0,0.0,0.0017043808475136757,4.467617327463813e-05
0.0,0.0,0.12963643670082092,0.08296985179185867
0.0,0.0,0.0039724791422486305,0.00026897169300355017
0.0,0.0,0.1121731549501419,0.06587433069944382
0.0,0.0,0.01147239189594984,0.00010275084059685469
0.0,0.0,0.06663182377815247,0.0006310545722953975
0.0,0.0,0.01414846908301115,0.00017563316214364022
0.0,0.0,0.014642972499132156,0.000414400827139616
0.0,0.0,0.01706576533615589,2.1515743355848826e-05
0.0,0.0,0.012639276683330536,0.0004555002087727189
0.0,0.0,0.04555090516805649,0.00022238114615902305
0.0,0.0,0.009601177647709846,0.0006018542917445302
0.0,0.0,0.0047401017509400845,0.00021362055849749595
0.0,0.0,0.01633271761238575,0.00030172901460900903
0.0,0.0,0.0038651919458061457,0.00020972844504285604
0.0,0.0,0.009761182591319084,0.0010150349698960781
0.0,0.0,0.10170117020606995,0.10431036353111267
0.0,0.0,0.009593608789145947,0.09827505052089691
0.0,0.0,0.009409940801560879,0.0003238962672185153
0.0,0.0,0.0047401017509400845,0.0007254404481500387
0.0,0.0,0.01245980616658926,0.0002240785543108359
0.0,0.0,0.01036394014954567,0.03855356201529503
0.0,0.0,0.06510930508375168,0.0028609803412109613
0.0,0.0,0.01939745619893074,0.0007663574069738388
0.0,0.0,0.01939745619893074,0.0004793479456566274
0.0,0.0,0.022491440176963806,0.04746989160776138
0.0,0.0,0.00825213361531496,0.0002569086791481823
0.0,0.0,0.041962411254644394,0.04501618817448616
0.0,0.0,0.020378276705741882,0.002291296375915408
0.0,0.0,0.020332420244812965,0.09521104395389557
0.0,0.0,0.016617877408862114,0.0027992359828203917
0.0,0.0,0.016021056100726128,0.0012537928996607661
0.0,0.0,0.017829013988375664,0.027444040402770042
0.0,0.0,0.019444456323981285,0.002482496201992035
0.0,0.0,0.014823227189481258,0.02877037413418293
0.0,0.0,0.009652628563344479,0.0031232074834406376
0.0,0.0,0.015364634804427624,0.028094163164496422
0.0,0.0,0.01341824047267437,0.0005363223608583212
0.0,0.0,0.008014722727239132,0.0008488904568366706
0.0,0.0,0.006725511513650417,0.022043954581022263
0.0,0.0,0.08055225759744644,0.02976856380701065
0.0,0.0,0.03605250269174576,0.05281839892268181
0.0,0.0,0.07272758334875107,0.004222244955599308
0.0,0.0,0.1192532405257225,0.013447156175971031
0.0,0.0,0.010186591185629368,0.027811657637357712
0.0,0.0,0.011343325488269329,0.0017208943609148264
0.0,0.0,0.011343325488269329,0.0003949504462070763
0.0,0.0,0.00944916158914566,0.05161284655332565
0.0,0.0,0.1192532405257225,0.0006340849795378745
0.0,0.0,0.01568913646042347,7.32604312361218e-05
0.0,0.0,0.008316694758832455,0.0022900693584233522
0.0,0.0,0.008316694758832455,0.025898395106196404
0.0,0.0,0.005695566534996033,0.026210937649011612
0.0,0.0,0.006692353170365095,0.0007269722991622984
0.0,0.0,0.007691460661590099,0.00011321796773700044
0.0,0.0,0.0009863234590739012,0.0011433318722993135
0.0,0.0,0.07272758334875107,0.0003845354076474905
0.0,0.0,0.0012803758727386594,0.02392561547458172
0.0,0.0,0.07249606400728226,0.02910909242928028
0.0,0.0,0.07217909395694733,0.00017129610932897776
0.0,0.0,0.00047263226588256657,0.052729807794094086
0.0,0.0,0.0025366453919559717,0.0004483626107685268
0.0,0.0,0.0009055638802237809,0.02237912267446518
0.0,0.0,0.0011824206449091434,0.002697794931009412
0.0,0.0,0.008783213794231415,0.023416051641106606
0.0,0.0,0.08696042746305466,0.00169700151309371
0.0,0.0,0.0011824206449091434,0.0008921815315261483
0.0,0.0,0.0002611173549667001,0.024545330554246902
0.0,0.0,0.14219151437282562,0.00011820266809081659
0.0,0.0,0.11663582175970078,0.00024884194135665894
0.0,0.0,0.0005846123094670475,0.0026657027192413807
0.0,0.0,0.0033696393948048353,0.0004382984770927578
0.0,0.0,0.015520774759352207,0.02003176510334015
0.0,0.0,0.007930753752589226,0.013583101332187653
0.0,0.0,0.007337785325944424,0.00022271386114880443
0.0,0.0,0.005950905382633209,0.0010150349698960781
0.0,1.0,0.6732897758483887,0.00030114559922367334
0.0,0.0,0.008789127692580223,0.004657804034650326
0.0,0.0,0.20377202332019806,0.00027171490364708006
0.0,0.0,0.009593608789145947,0.0008401548839174211
0.0,0.0,0.021575964987277985,3.99878881580662e-05
1.0,0.0,0.009593608789145947,0.0010537615744397044
0.0,0.0,0.06510930508375168,0.004288849420845509
0.0,0.0,0.13704746961593628,0.0009280143422074616
0.0,0.0,0.01938333362340927,0.0013443116331472993
0.0,0.0,0.17437687516212463,4.9400026910007e-05
0.0,0.0,0.03075117990374565,4.13477755500935e-05
0.0,0.0,0.15314102172851562,0.0004334604018367827
0.0,0.0,0.21397769451141357,0.0030368403531610966
0.0,1.0,0.2568221688270569,5.276018782751635e-05
0.0,1.0,0.010241363197565079,0.00020124943694099784
0.0,0.0,0.26479464769363403,0.0001690760545898229
0.0,0.0,0.15605860948562622,0.013996069319546223
0.0,0.0,0.01734955795109272,0.003093315986916423
0.0,0.0,0.05201652646064758,0.00018099063890986145
0.0,0.0,0.17907188832759857,3.18618695018813e-05
0.0,1.0,0.16388727724552155,0.05051206424832344
0.0,0.0,0.0826612114906311,0.0010431022383272648
0.0,0.0,0.022908098995685577,2.8248626904314733e-07
0.0,0.0,0.21360577642917633,0.0047903843224048615
0.0,1.0,0.9388483166694641,7.553007435490144e-06
0.0,0.0,0.3085139989852905,0.0010431777918711305
0.0,1.0,0.9348037242889404,0.001959065906703472
0.0,1.0,0.9343776702880859,0.0010597045766189694
0.0,0.0,0.074001744389534,1.6139472791110165e-05
0.0,0.0,0.1353912502527237,0.0005827061249874532
0.0,0.0,0.11672637611627579,6.457218842115253e-05
0.0,0.0,0.074001744389534,0.0012286414857953787
0.0,1.0,0.9542916417121887,1.710414835542906e-05
0.0,0.0,0.06032971292734146,0.00021546300558838993
0.0,0.0,0.08888491988182068,0.000478112866403535
0.0,0.0,0.05902370810508728,0.00014888263831380755
0.0,0.0,0.08850962668657303,0.0006887484923936427
0.0,0.0,0.023992454633116722,0.0002046087320195511
0.0,0.0,0.04625769332051277,0.003983397502452135
0.0,0.0,0.005992073565721512,2.847114774340298e-05
0.0,1.0,0.8735050559043884,0.00400402070954442
0.0,0.0,0.0005612911772914231,0.024594292044639587
0.0,1.0,0.8324670195579529,0.0005627115024253726
0.0,1.0,0.9615446925163269,1.8664735762286e-05
0.0,0.0,0.004685400985181332,0.0004776091082021594
0.0,0.0,0.018811853602528572,0.001102140173316002
0.0,0.0,0.00307089532725513,0.00017390209541190416
0.0,0.0,0.014008565805852413,0.0005161876324564219
0.0,0.0,0.05957299470901489,0.0005099025438539684
0.0,1.0,0.8718279004096985,8.55628532008268e-05
0.0,0.0,0.055321045219898224,1.5742685945951962e-06
0.0,0.0,0.002052558586001396,4.977919888915494e-05
0.0,1.0,0.908851146697998,1.2329399396548979e-05
0.0,1.0,0.11663582175970078,0.001453658565878868
0.0,0.0,0.002377100056037307,5.243956184131093e-05
0.0,0.0,0.03643134608864784,9.582613529346418e-06
0.0,1.0,0.40946972370147705,7.96886597527191e-05
0.0,0.0,0.008384643122553825,0.01671571098268032
0.0,0.0,0.007337785325944424,0.0004994900664314628
0.0,0.0,0.010053540579974651,0.002949449233710766
0.0,0.0,0.01487028319388628,0.0013107311679050326
0.0,0.0,0.01487028319388628,0.0006923691253177822
0.0,0.0,0.00944916158914566,0.053138475865125656
0.0,0.0,0.08696042746305466,0.0008643087930977345
0.0,0.0,0.02220838889479637,0.022509310394525528
0.0,0.0,0.07272758334875107,0.003499678336083889
0.0,0.0,0.06942979991436005,0.013447156175971031
0.0,0.0,0.010186591185629368,0.027811657637357712
0.0,0.0,0.018063727766275406,0.0007546958513557911
0.0,0.0,0.02080976404249668,0.0003949504462070763
0.0,0.0,0.011668981052935123,0.04886312037706375
0.0,0.0,0.1262090653181076,0.014914837665855885
0.0,0.0,0.01568913646042347,0.026599181815981865
0.0,0.0,0.006692353170365095,0.0027255904860794544
0.0,0.0,0.008316694758832455,0.07292704284191132
0.0,0.0,0.008316694758832455,0.05071863532066345
0.0,0.0,0.005304858088493347,0.0005917230155318975
0.0,0.0,0.006838247645646334,0.0007150364690460265
0.0,0.0,0.0006226671393960714,0.0011433318722993135
0.0,0.0,0.08055225759744644,3.9193433622131124e-05
0.0,0.0,0.0005612911772914231,0.024594292044639587
0.0,0.0,0.07249606400728226,0.026236088946461678
0.0,0.0,0.07217909395694733,0.00017129610932897776
0.0,0.0,0.00047681055730208755,0.052729807794094086
0.0,0.0,0.0029686391353607178,0.02538849040865898
0.0,0.0,0.0008745522354729474,0.02237912267446518
0.0,0.0,0.0025366453919559717,0.0022081199567764997
0.0,0.0,0.00945416558533907,0.027025623247027397
0.0,0.0,0.07075058668851852,0.025908922776579857
0.0,0.0,0.003014608286321163,0.00108379777520895
0.0,0.0,0.0002611173549667001,0.04827221482992172
0.0,0.0,0.09011436253786087,0.00016204998246394098
0.0,0.0,0.1175336018204689,0.027113035321235657
0.0,0.0,0.0005846123094670475,0.0021252210717648268
0.0,0.0,0.0029201158322393894,0.0006076066638343036
0.0,0.0,0.012778331525623798,0.024056294932961464
0.0,0.0,0.007337785325944424,0.013583101332187653
0.0,0.0,0.007930753752589226,0.0004994900664314628
0.0,0.0,0.0033213242422789335,4.5311062422115356e-05
1.0,0.0,0.08102136850357056,0.0024268527049571276
0.0,0.0,0.0037799912970513105,0.00026897169300355017
0.0,0.0,0.17649205029010773,0.06840220093727112
0.0,0.0,0.01147239189594984,4.042005093651824e-05
0.0,0.0,0.08625909686088562,0.00032409641426056623
0.0,0.0,0.017995253205299377,0.00013031595153734088
0.0,0.0,0.04460601881146431,6.840427522547543e-05
0.0,1.0,0.007541981991380453,6.743580797774484e-06
0.0,0.0,0.1450272500514984,1.6093410522444174e-05
0.0,1.0,0.24078692495822906,2.295106605743058e-05
0.0,0.0,0.19554440677165985,2.6239622457069345e-06
0.0,0.0,0.025453902781009674,7.42781253393332e-07
0.0,0.0,0.013372009620070457,0.0004555002087727189
0.0,0.0,0.08428478986024857,5.321013668435626e-05
0.0,0.0,0.03270985186100006,0.0057521904818713665
0.0,1.0,0.93046635389328,0.0003117999585811049
0.0,0.0,0.010298901237547398,0.00022061898198444396
0.0,0.0,0.31005269289016724,0.0009238669299520552
0.0,0.0,0.039034195244312286,0.0019455640576779842
0.0,1.0,0.16805069148540497,0.00014632646343670785
0.0,0.0,0.16002613306045532,0.00031035300344228745
0.0,0.0,0.665372371673584,0.05486416444182396
0.0,0.0,0.13564252853393555,0.0013385217171162367
0.0,0.0,0.15757454931735992,6.213804226717912e-07
0.0,0.0,0.10285883396863937,0.0001562385295983404
0.0,0.0,0.07371723651885986,0.14097860455513
0.0,1.0,0.46728619933128357,7.560134235973237e-06
